line_id	chapter	chapter_title	scene	route	order	speaker	kind	display_text	context_before	context_after	speech_text	translation_status	translation_note	pronunciation_note	source_fingerprint	source_revision
ch1_174	chapter1	第一章 · 失而复得的日常	S04		233	基生	dialogue	好的好的……	ch1_173 | “爱理” | 嗯！吃完杯面以后，关了灯一边看电影一边喝可乐、吃爆米花！还有冰淇淋！	ch1_175 | “爱理” | 啊！我想看这个！	はいはい……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		ad4c4264271f71630a2aa2898cd2fabc0afad0f0ed1b82525845cdd783500e9a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_176	chapter1	第一章 · 失而复得的日常	S04		235	基生	dialogue	嗯嗯，好啊。	ch1_175 | “爱理” | 啊！我想看这个！	ch1_177 | “爱理” | 野乃说这个很有趣呢——	うんうん、いいよ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		beba3243e4d2c1e1659573b44e0a9ab16e0e0f2345127f42c29d1f10efa1b646	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_178	chapter1	第一章 · 失而复得的日常	S04		237	基生	dialogue	野乃？啊～是爱理的表妹吗……	ch1_177 | “爱理” | 野乃说这个很有趣呢——	ch1_179 | 旁白 | 基生看着“爱理”一脸紧张地盯着这部恐怖片，陷入了沉思。	野乃？ ああ、愛理の従妹か……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		a4c5ffccffc6ea2568e54cd78ff6f75110d062bff01d903c64d2908a0a5c5c70	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
review_ae6a8059-52f9-4db9-a2e1-0c555e94b731	chapter1	第一章 · 失而复得的日常	S04		239	基生	dialogue	不论怎么看，我们都是大人和小孩。脑海中闪过“爱理”这几天的形象与行为——穿着制服，说着“暑假”，浴室里露出的身体依旧是少女的形态……	ch1_179 | 旁白 | 基生看着“爱理”一脸紧张地盯着这部恐怖片，陷入了沉思。	ch1_180 | 基生 | 爱理，真的还是十年前我知道的那副模样。不论是外表，还是内在，全部一模一样。	どう見ても、僕たちは大人と子供だ。この数日間の『愛理』の姿や振る舞いが頭をよぎる——制服を着て、『夏休み』の話をして、風呂場で見えた身体もまだ少女のままだった……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		0593e1d79d4c4815a1b040b89deaed9349cf6d7b5254abff3d1d6e150f5a5c3a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_180	chapter1	第一章 · 失而复得的日常	S04		240	基生	dialogue	爱理，真的还是十年前我知道的那副模样。不论是外表，还是内在，全部一模一样。	review_ae6a8059-52f9-4db9-a2e1-0c555e94b731 | 基生 | 不论怎么看，我们都是大人和小孩。脑海中闪过“爱理”这几天的形象与行为——穿着制服，说着“暑假”，浴室里露出的身体依旧是少女的形态……	[分支候选 B] ch1_188 | 基生 | 爱理”眼中的“我”究竟是什么样子？她对“现在的我”接受得过于自然了——除非她看见的，从来就不是 28 岁的成田基生。	愛理は本当に、十年前に僕が知っていた姿のままだ。外見も、中身も、何もかも同じだ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		489da165ee21ae1ee546e7432fa8427dc4266d02ce7a4a8e4f12fbd65846959e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_188	chapter1	第一章 · 失而复得的日常	S04	B	241	基生	dialogue	爱理”眼中的“我”究竟是什么样子？她对“现在的我”接受得过于自然了——除非她看见的，从来就不是 28 岁的成田基生。	[分支候选 公共] ch1_180 | 基生 | 爱理，真的还是十年前我知道的那副模样。不论是外表，还是内在，全部一模一样。	[分支候选 公共] ch1_189 | 旁白 | 推理到此为止。基生摇了摇头，把纷乱的念头赶走——既然决定相信，就不再深究。他只要眼前的“爱理”还在笑，就够了。	『愛理』の目に映る『僕』は、いったいどんな姿なんだ？ 『今の僕』をあまりにも自然に受け入れている——彼女に見えているのが、最初から二十八歳の成田基生ではないとしたら。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		e9832ce50c6aba4a6a160c9dbdee9895306b56e18a46ab0eee2104ce9ed42cb5	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_190	chapter1	第一章 · 失而复得的日常	S04		243	基生	dialogue	……在爱理的眼中，我究竟是什么样的呢。	ch1_189 | 旁白 | 推理到此为止。基生摇了摇头，把纷乱的念头赶走——既然决定相信，就不再深究。他只要眼前的“爱理”还在笑，就够了。	ch1_191 | “爱理” | 哈啊啊～真的很有趣呢……	……愛理の目には、僕はいったいどんなふうに見えているんだろう。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		d40875b4b734467d68c115c5d7ecb3760a9a0466792eca8971695a6ae40a1a0e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_192	chapter1	第一章 · 失而复得的日常	S04		245	基生	dialogue	嗯……	ch1_191 | “爱理” | 哈啊啊～真的很有趣呢……	ch1_193 | “爱理” | 不过，晚上在家里一起看电影，真的让人有种“在外留宿”的感觉呢！	うん……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		bc1dd2ee36de7fd70418e978c7dce21493f5db4a92e0c6b08d3f2fc5e8024683	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
review_50a8f20c-1917-4e68-8d3e-d85f9e414917	chapter1	第一章 · 失而复得的日常	S04		248	基生	dialogue	“在外留宿”啊……确实，高中的时候我和爱理都是住在自己家里的……完全没想到事到如今，还能和爱理一起吃杯面、一起看电影、一起做各种各样的事。	ch1_194 | 旁白 | 基生微微愣神。	ch1_196 | 基生 | 这么一思考，就禁不住意识到了某些事——这也是、没有办法的啊……	『外泊』か……確かに、高校の頃は僕も愛理もそれぞれ自分の家に住んでいた……今になって愛理とカップ麺を食べたり、映画を見たり、いろんなことを一緒にできるなんて、思ってもみなかった。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		517f75a18f358f94d3c70504c639ee2374502e4884d6de7f94cd2943e11d6546	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_196	chapter1	第一章 · 失而复得的日常	S04		249	基生	dialogue	这么一思考，就禁不住意识到了某些事——这也是、没有办法的啊……	review_50a8f20c-1917-4e68-8d3e-d85f9e414917 | 基生 | “在外留宿”啊……确实，高中的时候我和爱理都是住在自己家里的……完全没想到事到如今，还能和爱理一起吃杯面、一起看电影、一起做各种各样的事。	ch1_197 | “爱理” | 对了、基生……	そう考えると、どうしてもあることを意識してしまう——こればかりは、仕方ないよな……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		43e5a663ee46854ded2cd21ff6a0c617775d51cd6f24138e2a42d4d27c5e05af	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_198	chapter1	第一章 · 失而复得的日常	S04		251	基生	dialogue	嗯？	ch1_197 | “爱理” | 对了、基生……	ch1_199 | 旁白 | “爱理”坐在木地板上，看着他的眼睛。	ん？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f814b3980b6b19373badafa10b82b9d2b66c0c8f23b8835663ffa48caa0ba12f	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_202	chapter1	第一章 · 失而复得的日常	S04		254	基生	dialogue	做……做些……什么……？	ch1_200 | “爱理” | 接下来……做点什么呢……？	ch1_203 | “爱理” | 什么事情都可以哦。只要是基生想和我一起做的事情……	な……何か……するって……？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		80ed96a2fc08681e3f516b44e25a5ce7335c1c8104dcf2bd2ebe0b2e899f9f7a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_204	chapter1	第一章 · 失而复得的日常	S04		256	基生	dialogue	爱理……	ch1_203 | “爱理” | 什么事情都可以哦。只要是基生想和我一起做的事情……	ch1_205 | “爱理” | 基生……最喜欢你了哦。那个，基生呢……？	愛理……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		639a4b27c2db17b8eb96ebb5b6023d4d68b9f5d9daa858cf455c1d530880b1a7	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_209	chapter1	第一章 · 失而复得的日常	S05		261	基生	dialogue	哈啊……	ch1_208 | 旁白 | 基生从床上爬起身，拿起手机看时间。	ch1_210 | 基生 | 结果从那之后，我还是什么都没做。那天晚上“爱理”问完那个问题后，我连忙说“一起玩游戏吧”，“爱理”便欣然接受了。之后，我们每天玩游戏都玩到早上。	はあ……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		3309c29337479630a8db4515a5312ca1545407c04e27c90bfdca40cbb8e2fb80	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_210	chapter1	第一章 · 失而复得的日常	S05		262	基生	dialogue	结果从那之后，我还是什么都没做。那天晚上“爱理”问完那个问题后，我连忙说“一起玩游戏吧”，“爱理”便欣然接受了。之后，我们每天玩游戏都玩到早上。	ch1_209 | 基生 | 哈啊……	review_5d7ff8ec-4a21-4bd0-ab50-e764b43d5f39 | 基生 | 之后，我们每天玩游戏都玩到早上。	結局、あれから僕は何もしなかった。あの夜、『愛理』にそう聞かれた僕は、慌てて『一緒にゲームをしよう』と言った。『愛理』は喜んで応じてくれた。それから僕たちは、毎日朝までゲームをした。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		4ec977e370840062b4c4f1de270fad032b56d7600b2102231dd0405fb17dfa52	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
review_5d7ff8ec-4a21-4bd0-ab50-e764b43d5f39	chapter1	第一章 · 失而复得的日常	S05		263	基生	dialogue	之后，我们每天玩游戏都玩到早上。	ch1_210 | 基生 | 结果从那之后，我还是什么都没做。那天晚上“爱理”问完那个问题后，我连忙说“一起玩游戏吧”，“爱理”便欣然接受了。之后，我们每天玩游戏都玩到早上。	ch1_212 | 旁白 | 基生看向床上还没起床的“爱理”。她睡得很舒服，脸上还挂着笑容。	それから僕たちは、毎日朝までゲームをした。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		6fd2c3129562d47966616c795b30a2baa91da9f2401cdd42f7215493c4020d41	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_213	chapter1	第一章 · 失而复得的日常	S05		265	基生	dialogue	——爱理来到我家，已经过了一周了。和爱理在一起的日子，既开心又怀念，感觉自己好像变回了高中生一样，尽情享受着和爱理一同度过的“暑假”。	ch1_212 | 旁白 | 基生看向床上还没起床的“爱理”。她睡得很舒服，脸上还挂着笑容。	ch1_214 | 基生 | 虽然我是这么想的。不过——每天每天，不是游戏就是电影。虽然爱理好像很享受，可……	——愛理が僕の家に来てから、一週間が過ぎた。愛理と過ごす日々は楽しくて、懐かしくて、まるで高校生に戻ったように、愛理との『夏休み』を満喫していた。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f76102c63e94a5d37c727fdd7f9f1bf992684bf53b645a7e15fc94e6d3490421	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_214	chapter1	第一章 · 失而复得的日常	S05		266	基生	dialogue	虽然我是这么想的。不过——每天每天，不是游戏就是电影。虽然爱理好像很享受，可……	ch1_213 | 基生 | ——爱理来到我家，已经过了一周了。和爱理在一起的日子，既开心又怀念，感觉自己好像变回了高中生一样，尽情享受着和爱理一同度过的“暑假”。	ch1_215 | 旁白 | 基生脑海里浮现起高中时与爱理出去玩的画面。	そう思ってはいた。けれど——毎日毎日、ゲームか映画ばかりだ。愛理は楽しそうだけど……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		660dbae53a883d085bd0afa1702c3e5319543ff7154a40feffca173c8b3d717a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_218	chapter1	第一章 · 失而复得的日常	S05		269	基生	dialogue	啊、早安。	ch1_217 | “爱理” | 嗯……早安……	ch1_219 | “爱理” | 对不起、睡过头了。	あ、おはよう。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		9947e919e5baa62c00978925e822f86f686acb0eda2ef57a158dcbc8938b2bfd	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_220	chapter1	第一章 · 失而复得的日常	S05		271	基生	dialogue	啊、没关系的哦。	ch1_219 | “爱理” | 对不起、睡过头了。	ch1_221 | “爱理” | 我说啊！今天也一起玩游戏吧——！	あ、気にしなくていいよ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		941de89f048540a22cbeb62ae3e65d1868d2c669a01b710e3d4b2805ff5a7b50	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_222	chapter1	第一章 · 失而复得的日常	S05		273	基生	dialogue	嗯、这个嘛……该怎么说呢……今天，要不要出去玩呢。	ch1_221 | “爱理” | 我说啊！今天也一起玩游戏吧——！	ch1_223 | “爱理” | ……怎么突然要出去玩？	うん、その……何て言えばいいかな……今日は、どこかへ遊びに行かないか。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		ddc3628ce1129bf19b9c5f67142eb0e4d530aa1a805bd6f5712011c52f18be76	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_224	chapter1	第一章 · 失而复得的日常	S05		275	基生	dialogue	嗯、那个啊……我是在想，每天都在家里玩游戏看电影什么的，会不会太无聊了。所以……	ch1_223 | “爱理” | ……怎么突然要出去玩？	ch1_225 | “爱理” | 没有那回事哦？	うん、あのさ……毎日家でゲームや映画ばかりじゃ、退屈なんじゃないかと思って。それで……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		538f0dfa5f90f0de4b70fca316c59167f31c630e49db963d674c921aeb97c2b5	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_226	chapter1	第一章 · 失而复得的日常	S05		277	基生	dialogue	可是……	ch1_225 | “爱理” | 没有那回事哦？	ch1_227 | “爱理” | 我在基生家里玩得很开心哦。和基生两个人在一起就好了哦。一直，就我们两个人。基生也觉得这样很好吧？	でも……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		c5ef8c8a0c79ddc3f38cefe8bdb90236dc490e1f895d4422dce63bd10b7e2c2c	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_228	chapter1	第一章 · 失而复得的日常	S05		279	基生	dialogue	……但是，爱理、你是喜欢出门的吧……？	ch1_227 | “爱理” | 我在基生家里玩得很开心哦。和基生两个人在一起就好了哦。一直，就我们两个人。基生也觉得这样很好吧？	ch1_229 | “爱理” | 虽……虽然是那样啦！可是……就像之前、在便利店里那样……基生、和我在一起的话，会被很多人看着、很讨厌的吧……？	……でも愛理、出かけるのが好きだっただろ……？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		5f87ae82cc5fc32a0133b3e3f3a0866cac0217327a6d793862a46481b595ae86	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_230	chapter1	第一章 · 失而复得的日常	S05		281	基生	dialogue	！！爱理……一直都在意着那件事吗……	ch1_229 | “爱理” | 虽……虽然是那样啦！可是……就像之前、在便利店里那样……基生、和我在一起的话，会被很多人看着、很讨厌的吧……？	ch1_231 | 基生 | ……不用在意我的。让你担心真对不起……那么就去爱理你想去的地方吧。毕竟是难得的“暑假”呢。去哪里比较好呢，其实我也不是很清楚……游乐园或者电影院之类……不对，就不去看电影了吧。啊，这个时候的话，还有——	！！ 愛理……ずっとそのことを気にしてたのか……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		5e261a268da251d341af994fd3f143498eb065adc18120bfebdc7056cc1a895f	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_231	chapter1	第一章 · 失而复得的日常	S05		282	基生	dialogue	……不用在意我的。让你担心真对不起……那么就去爱理你想去的地方吧。毕竟是难得的“暑假”呢。去哪里比较好呢，其实我也不是很清楚……游乐园或者电影院之类……不对，就不去看电影了吧。啊，这个时候的话，还有——	ch1_230 | 基生 | ！！爱理……一直都在意着那件事吗……	ch1_232 | “爱理” | 果然、还是算了吧。因为我……只带了学校的制服……果然还是不想让基生感到……为难。对不起。	……僕のことは気にしなくていい。心配させてごめん……じゃあ、愛理が行きたいところへ行こう。せっかくの『夏休み』だからな。どこがいいかな。僕もよく分からないけど……遊園地とか映画館とか……いや、映画はやめよう。あ、この時期なら、ほかにも——	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		7d81815ab7615ac7a4db1792574c52f0736c642558a869d843999b9a38cd4894	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_233	chapter1	第一章 · 失而复得的日常	S05		284	基生	dialogue	……!!衣服……去买衣服吧！！	ch1_232 | “爱理” | 果然、还是算了吧。因为我……只带了学校的制服……果然还是不想让基生感到……为难。对不起。	ch1_234 | 基生 | 一个人去，真的没问题吗？	……！！ 服……服を買いに行こう！！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		63c89f0b0004cf3ffc76618960e0706bd449f6fd08cae064a5271ecfcda2cd9d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_234	chapter1	第一章 · 失而复得的日常	S05		285	基生	dialogue	一个人去，真的没问题吗？	ch1_233 | 基生 | ……!!衣服……去买衣服吧！！	ch1_235 | “爱理” | 嗯！没事的！	一人で行って、本当に大丈夫か？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		485ac6ad9ce51fc3b435b8594ec120eaa31563ec423723774b9212ba98ac04fb	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_236	chapter1	第一章 · 失而复得的日常	S05		287	基生	dialogue	好吧……那么要是有什么事情，马上给我打电话。	ch1_235 | “爱理” | 嗯！没事的！	ch1_237 | “爱理” | 嗯、那么我出门了。	分かった……じゃあ何かあったら、すぐ電話して。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		c916a22ea1ef9dc43a012cf13e4503ff6645599d68f0c9ef0dbcd322aee8d316	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_238	chapter1	第一章 · 失而复得的日常	S05		289	基生	dialogue	嗯，一路走好。	ch1_237 | “爱理” | 嗯、那么我出门了。	ch1_239 | 旁白 | 送别“爱理”后，基生缓缓关上门。他站在门口，又回忆起刚才的场景——	うん、行ってらっしゃい。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		85dc11089689f43cd1f8004b2eefa869c4c62c87ff8fbea28934b05aa14a4b6f	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_240	chapter1	第一章 · 失而复得的日常	S05		291	基生	dialogue	“要一个人去？我也会跟着去的。”	ch1_239 | 旁白 | 送别“爱理”后，基生缓缓关上门。他站在门口，又回忆起刚才的场景——	ch1_241 | “爱理” | “不用了！！因为会花很多时间……”	『一人で行くのか？ 僕もついていくよ』	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		2e98c13aade271a6a5be2cfe30feb313d403f5c50ec4fc3c28f99963fec4fb14	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_242	chapter1	第一章 · 失而复得的日常	S05		293	基生	dialogue	“没关系。我可以等的。”	ch1_241 | “爱理” | “不用了！！因为会花很多时间……”	ch1_243 | “爱理” | “真、真的不用！！因为我也不是只去看衣服啦……”	『大丈夫。待ってるから』	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		0e9e87e838bd6dbe9804664b5499fdfc44e716ae3f100d1befb78d687e48fc09	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_244	chapter1	第一章 · 失而复得的日常	S05		295	基生	dialogue	“我真的不介意哦？”	ch1_243 | “爱理” | “真、真的不用！！因为我也不是只去看衣服啦……”	ch1_245 | “爱理” | “～！！”	『僕は本当に気にしないよ？』	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		0e85997723d4d8771d9023e8bcfc04da447b74b52484bd0292452b09eaf55e0b	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_246	chapter1	第一章 · 失而复得的日常	S05		297	基生	dialogue	“不是那样了啦！！……也有穿在里面的衣服……所以说！！我想要一个人看啦！！真是的——！！”	ch1_245 | “爱理” | “～！！”	ch1_247 | 旁白 | 基生尴尬地笑了笑。随后，某个念头又浮了上来。	『そうじゃないの！！ ……中に着る服だってあるし……だから！！ 一人で見たいの！！ もう——！！』	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		6ff53e757bdb2189028c9cd4393f22baccb3ca8c727966150438ac6f3f09d759	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_256	chapter1	第一章 · 失而复得的日常	S05		303	基生	dialogue	啊，爱理，欢迎回来。	ch1_255 | 旁白 | “咔嗒”——门开了。	ch1_257 | “爱理” | ！我回来了。	あ、愛理、おかえり。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		5a78d01923a5822fa14d8e09b173f62faf26e7fcf2101f1efce7847d016a150f	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_261	chapter1	第一章 · 失而复得的日常	S06		308	基生	dialogue	再稍微往远走一些的话，有最近刚建成的大水族馆……果然是去那边……	ch1_260 | 旁白 | “爱理”和基生站在水族馆门口。这家水族馆在基生出生之前就有了。十年前他曾来过一次——没有企鹅，也没有海狮，小到全部看一遍都用不了一个小时。时隔许久再来，它已经变得如此破旧。	ch1_262 | “爱理” | 不用了！我觉得这里就很好。你看！	もう少し遠くまで行けば、最近できた大きな水族館がある……やっぱり、そこに……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		fac77b09d19ec181e88cefeea77d4f00d1d00c07c604e35e82ce3aa0922d6fca	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_264	chapter1	第一章 · 失而复得的日常	S06		311	基生	dialogue	嗯，好吧……	ch1_263 | “爱理” | 好了！进去吧进去吧！	ch1_265 | 旁白 | 水族馆内。光线昏暗，廊道被水里深蓝色的光打亮。展柜不多，只有寥寥几人轻声交流。	うん、分かった……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		44f5c2db41575a6aad7b4effb2968237f4e216d612af788f50431ceffd97a78d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_270	chapter1	第一章 · 失而复得的日常	S06		315	基生	dialogue	好啊好啊。	ch1_269 | “爱理” | 接下来我们去那边吧！	ch1_271 | 旁白 | “爱理”在一个展柜前站定，让基生给她拍了一张照。	いいよ、いいよ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		8a616d8b3d9e839a24eff8a2d364f2fe2733663922c348b0f846d857b213812b	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_274	chapter1	第一章 · 失而复得的日常	S06		319	基生	dialogue	唔……	ch1_273 | 旁白 | 基生强忍对多足虫的恐惧，浑身微微颤抖地看着。	ch1_275 | “爱理” | 基生！看这个，看这个——！	うーん……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		176730f375e524e074898cc7b926a43ebfb6c5133c0699acfe8908a7e6c81e94	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_276	chapter1	第一章 · 失而复得的日常	S06		321	基生	dialogue	哎？这个水槽里……什么都没有呢。	ch1_275 | “爱理” | 基生！看这个，看这个——！	ch1_277 | “爱理” | 真的啊。没有讲解牌，也没有别的……是为什么呢。	あれ？ この水槽……何もいないな。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		e96bfd9cf31043f32e4275906eef38d88c5117e73e791b3e8e4b40744b243328	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_278	chapter1	第一章 · 失而复得的日常	S06		323	基生	dialogue	……但仔细看的话，感觉又好像有着什么东西呢。	ch1_277 | “爱理” | 真的啊。没有讲解牌，也没有别的……是为什么呢。	ch1_279 | “爱理” | ……没有哦。因为，这里什么都没有写呢。	……でも、よく見ると何かいるような気もする。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		803ab3fe8b4bfad215e1e3c255c162306bb19a981f5dea4708b32f2d409da755	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_280	chapter1	第一章 · 失而复得的日常	S06		325	基生	dialogue	也是……不过，虽然这样——但正因为什么都没有写，所以才可能有著什么……不是会叫人这样想吗？	ch1_279 | “爱理” | ……没有哦。因为，这里什么都没有写呢。	ch1_281 | “爱理” | ……或许是那样。但如果没有任何语言的说明的话，那不是和什么都没有是一样的吗。	そうだな……でも、何も書いてないからこそ、何かいるんじゃないかって……そう思わないか？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		259207a9d2677dff79c8fb688b2327c0ce705e978350d74aa6eb1002d579730e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_288	chapter1	第一章 · 失而复得的日常	S06		332	基生	dialogue	……到下一个地方看看吧。	ch1_287 | “爱理” | 基生？	ch1_289 | “爱理” | 嗯！	……次のところを見に行こう。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		83039e11b9421ba6e940a04d83d98afad9a601301275b093504318e2226c78dc	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_291	chapter1	第一章 · 失而复得的日常	S06		335	基生	dialogue	是啊，好漂亮。	ch1_290 | 旁白 | 两人来到全景水槽前。暗蓝色的水槽里，无数水母像丝带般缓缓飘动，像一场在大海深处缠绵沉沦的梦。	ch1_292 | “爱理” | 好厉害啊……！	そうだな、きれいだ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		21b3e0226cae01850dfb23c8e83e21aeb0e5808f8642718fa8486ff714bed14a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_294	chapter1	第一章 · 失而复得的日常	S06		338	基生	dialogue	爱理，那个，我呢，从下周又要开始打工了。虽然没有和爱理你说过，其实我前不久被上个打工的地方——	ch1_293 | 旁白 | 基生看着“爱理”，下定决心般开口。	ch1_295 | “爱理” | ……也可以哦。	愛理、あのさ。僕、来週からまたバイトを始めるんだ。愛理には話してなかったけど、実はこの前、前のバイト先を——	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		00ec2f0e2359ada2c004386dd21b53d90e8fc477e5b214e700c10666f0d580d1	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_296	chapter1	第一章 · 失而复得的日常	S06		340	基生	dialogue	诶？	ch1_295 | “爱理” | ……也可以哦。	ch1_297 | “爱理” | 你不去打工也可以哦。好不容易能在一起了……为什么基生又打算离开我呢……？	え？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		73c707d515f81d57656e7fded4836ba67d4fcedacbdaefd194612861a02ccb6f	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
