line_id	chapter	chapter_title	scene	route	order	speaker	kind	display_text	context_before	context_after	speech_text	translation_status	translation_note	pronunciation_note	source_fingerprint	source_revision
ch1_125	chapter1	第一章 · 失而复得的日常	S03		192	基生	dialogue	嗯？是啊……	ch1_124 | “爱理” | 好的！啊，这部漫画已经出了那么多了？	ch1_126 | “爱理” | 哇～太好了～！我一直很好奇后面的剧情，好开心啊～	ん？ そうだな……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		43d9e7568d30b337e0a22f062358c8fa3c9525503542130a569a48b739c9c805	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_126	chapter1	第一章 · 失而复得的日常	S03		193	“爱理”	dialogue	哇～太好了～！我一直很好奇后面的剧情，好开心啊～	ch1_125 | 基生 | 嗯？是啊……	ch1_127 | 旁白 | 基生看着她仿佛发现新大陆一样的表情，也露出了笑容。	わあ、やった～！ 続きがずっと気になってたの。嬉しいな～。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		3b9e3dcfd0cfec87c2e64c96f9647a61278c36a232bbd5eee3db3a9ff4008b6e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_129	chapter1	第一章 · 失而复得的日常	S03		195	“爱理”	dialogue	嗯！	ch1_127 | 旁白 | 基生看着她仿佛发现新大陆一样的表情，也露出了笑容。	ch1_130 | 旁白 | 基生洗完澡出来，看到“爱理”正坐在床上看漫画，把枕头弯起来当背靠。于是他也拿了一本早就看过不知多少遍的漫画，坐在床边看了起来。虽是看过很多遍，这一遍却不知为何如此新奇。	うん！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f0c36bcc0b04635bb08c4f269dad45cd20df480f7664e88d4917cacbe026b2be	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_131	chapter1	第一章 · 失而复得的日常	S03		197	“爱理”	dialogue	基生，等你看完之后，我们去打游戏吧！	ch1_130 | 旁白 | 基生洗完澡出来，看到“爱理”正坐在床上看漫画，把枕头弯起来当背靠。于是他也拿了一本早就看过不知多少遍的漫画，坐在床边看了起来。虽是看过很多遍，这一遍却不知为何如此新奇。	ch1_133 | 旁白 | 基生打开电脑，拿出两个手柄，挑了一个双人游戏，和“爱理”一起玩了起来。基生一直放水，但“爱理”还是输了好几次。	基生、読み終わったら、一緒にゲームしよう！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		d3a9e610fdadc303822149702a12b12dc18a912953b668333303a23c12eb95d4	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_134	chapter1	第一章 · 失而复得的日常	S03		199	“爱理”	dialogue	哇——又输了……呜～	ch1_133 | 旁白 | 基生打开电脑，拿出两个手柄，挑了一个双人游戏，和“爱理”一起玩了起来。基生一直放水，但“爱理”还是输了好几次。	ch1_135 | 旁白 | 基生看着身旁的少女，突然觉得生活又开始有了色彩——不再是以前那种死寂的蓝。	わあ、また負けた……うう～。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		aa91877999b0991dc72f1b119faaef2c60cde5aa3745a0341894246c53ce34f4	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_138	chapter1	第一章 · 失而复得的日常	S03		202	基生	dialogue	啊，都已经这个点了……	ch1_137 | 旁白 | 等他们打完游戏，抬头看表，已经晚上七点半了。	ch1_139 | “爱理” | 真的呢！时间过得好快啊！	あ、もうこんな時間か……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		190554896a07836f231e70be65493edbfdc24554170c2faee0a89b97347f6a99	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_139	chapter1	第一章 · 失而复得的日常	S03		203	“爱理”	dialogue	真的呢！时间过得好快啊！	ch1_138 | 基生 | 啊，都已经这个点了……	ch1_140 | 基生 | 对了。我们去买点吃的吧——	ほんとだ！ あっという間だね！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		bc4aeec0147587d5208080261cda2bcb747e9a73b567f7f4527327220ce53c08	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_140	chapter1	第一章 · 失而复得的日常	S03		204	基生	dialogue	对了。我们去买点吃的吧——	ch1_139 | “爱理” | 真的呢！时间过得好快啊！	ch1_141 | 旁白 | “爱理”忽然沉默了。	そうだ。何か食べるものを買いに行こう——	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		19fc82f41cbef1a48ae03461795f2c9c3175e374fdf65ddaf3fd930664c617fc	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_142	chapter1	第一章 · 失而复得的日常	S03		206	基生	dialogue	……“爱理”？	ch1_141 | 旁白 | “爱理”忽然沉默了。	ch1_143 | “爱理” | 嗯！	……『愛理』？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		e66446ea8e828dfa70bb20cf69e1f3c3f7c40b992ee7cfb2232c83d88eae3a84	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_143	chapter1	第一章 · 失而复得的日常	S03		207	“爱理”	dialogue	嗯！	ch1_142 | 基生 | ……“爱理”？	ch1_s04 | 旁白 | 便利店之夜	うん！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f0c36bcc0b04635bb08c4f269dad45cd20df480f7664e88d4917cacbe026b2be	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_147	chapter1	第一章 · 失而复得的日常	S04		210	“爱理”	dialogue	我要这个，还有这个！	ch1_146 | 旁白 | 两人来到附近的一家便利店。“爱理”一看到冰柜里的冰淇淋就 挪不开腿。	ch1_148 | 基生 | 啊……冰淇淋等下再拿……会化掉的……	これと、あとこれも！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		45bd6324939323feda635c2dc03de5a9063a3a40984806b6409c5fddeed4c1f7	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_148	chapter1	第一章 · 失而复得的日常	S04		211	基生	dialogue	啊……冰淇淋等下再拿……会化掉的……	ch1_147 | “爱理” | 我要这个，还有这个！	ch1_149 | 旁白 | 基生和“爱理”站在货架前挑选食物。	あ……アイスはあとで取ろう……溶けちゃうから……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		746fe4ec4d322672ce70d6998411ec9ea80c92dc6c902414366e988cae67c68e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_151	chapter1	第一章 · 失而复得的日常	S04		213	基生	dialogue	爱理，想吃哪个？	ch1_149 | 旁白 | 基生和“爱理”站在货架前挑选食物。	ch1_152 | “爱理” | 唔——嗯……看起来都很好吃……	愛理、どれが食べたい？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		7970f891d01dde5dbed913b5b703b202b85c3117adb78a075e25c33be57cdb25	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_152	chapter1	第一章 · 失而复得的日常	S04		214	“爱理”	dialogue	唔——嗯……看起来都很好吃……	ch1_151 | 基生 | 爱理，想吃哪个？	ch1_153 | 基生 | 你还是那么选择困难症啊。这个怎么样？感觉你会喜欢。	うーん……どれもおいしそう……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		aa6da5509956350c0b6cd98c116b08543c7e25bf121f1a2989139d1818df3b18	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_153	chapter1	第一章 · 失而复得的日常	S04		215	基生	dialogue	你还是那么选择困难症啊。这个怎么样？感觉你会喜欢。	ch1_152 | “爱理” | 唔——嗯……看起来都很好吃……	ch1_154 | “爱理” | 这个啊……好纠结啊……	相変わらず優柔不断だな。これはどう？ 愛理が好きそうだ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		7f6a4f850bfb272e58aced6c90332dd73c09c1f833ac092dca3670d9a4ce6012	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_154	chapter1	第一章 · 失而复得的日常	S04		216	“爱理”	dialogue	这个啊……好纠结啊……	ch1_153 | 基生 | 你还是那么选择困难症啊。这个怎么样？感觉你会喜欢。	ch1_155 | 旁白 | 基生看着“爱理”纠结的表情，忍不住轻笑。但耳畔似乎传来一些不和谐的声音——	それは……迷うなあ……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		29b58f88b9709d34960b930e586cf41c63aa2ee903455e832f36a3d64e59b94d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
review_1e8d9db9-cde6-4c26-8ecc-2190ca8bcaa8	chapter1	第一章 · 失而复得的日常	S04		218	无	dialogue	有点像	ch1_155 | 旁白 | 基生看着“爱理”纠结的表情，忍不住轻笑。但耳畔似乎传来一些不和谐的声音——	review_ddadc17e-6b0d-4084-8a5b-19e2bab782a0 | 无 | 呜——哇，好可怕啊——		untranslated			1f0bc67c781d5236cffd8bf7be9f7aa9db4b446b208315bb69a12c8eee7441cf	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
review_ddadc17e-6b0d-4084-8a5b-19e2bab782a0	chapter1	第一章 · 失而复得的日常	S04		219	无	dialogue	呜——哇，好可怕啊——	review_1e8d9db9-cde6-4c26-8ecc-2190ca8bcaa8 | 无 | 有点像	review_304949c9-2980-4636-9b68-9f4ff3bd6dfe | 无 | 你等下啦，他听得到的……		untranslated			21cf78fed357c8d6e45d186271dd690ffb3e34697887c5eebf52463fd2b59b76	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
review_304949c9-2980-4636-9b68-9f4ff3bd6dfe	chapter1	第一章 · 失而复得的日常	S04		220	无	dialogue	你等下啦，他听得到的……	review_ddadc17e-6b0d-4084-8a5b-19e2bab782a0 | 无 | 呜——哇，好可怕啊——	ch1_158 | 旁白 | 他回头诧异地看向路人，就在这时，刚好看见了旁边的镜子——		untranslated			c37fb0f4b533617a1ff020e7f3a8c7d644659afa29bf4672838b5e66792cb0f1	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_161	chapter1	第一章 · 失而复得的日常	S04		222	“爱理”	dialogue	怎么了？基生。怎么在看镜子……	ch1_158 | 旁白 | 他回头诧异地看向路人，就在这时，刚好看见了旁边的镜子——	ch1_162 | 基生 | 啊，不是，就感觉……有点，怎么说呢……	どうしたの、基生。鏡なんか見て……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		d6e16b651ebb36b3119aa865fcb7007399e6e0484fc55ce578ccec4a7b9fe7c9	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_162	chapter1	第一章 · 失而复得的日常	S04		223	基生	dialogue	啊，不是，就感觉……有点，怎么说呢……	ch1_161 | “爱理” | 怎么了？基生。怎么在看镜子……	ch1_164 | 基生 | 快点回家吧，老妹。	あ、いや、なんというか……ちょっと、何て言えばいいのか……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		c2e53d9dcafaf6d59d52a8b0fb85697b1b222baac68b92550680b746cb8ee37e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_164	chapter1	第一章 · 失而复得的日常	S04		224	基生	dialogue	快点回家吧，老妹。	ch1_162 | 基生 | 啊，不是，就感觉……有点，怎么说呢……	ch1_165 | “爱理” | 老妹？	早く帰ろう、妹よ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		909f2fa60051262acb2fcfc39f09a1399b1fb7ef088ff6ef387e8cf2ab0a956d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_165	chapter1	第一章 · 失而复得的日常	S04		225	“爱理”	dialogue	老妹？	ch1_164 | 基生 | 快点回家吧，老妹。	ch1_166 | 门口的感应门铃响起 | “多谢惠顾——”	妹？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		4783c2bbec89a22031ae48a38a8483efb556a04de0732493208a2064e9c44a02	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_166	chapter1	第一章 · 失而复得的日常	S04		226	门口的感应门铃响起	dialogue	“多谢惠顾——”	ch1_165 | “爱理” | 老妹？	ch1_167 | 基生 | 别管了！		untranslated			5f21b4af908596e121e1e102fba05f45b44e17129d58fdd0a6b2a771f4230711	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_167	chapter1	第一章 · 失而复得的日常	S04		227	基生	dialogue	别管了！	ch1_166 | 门口的感应门铃响起 | “多谢惠顾——”	ch1_168 | “爱理” | ？	気にするな！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		1bf01d13dbdf11b7ae3632169b70a1e5ff86283dc43e2f79ce199f39ca667330	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_168	chapter1	第一章 · 失而复得的日常	S04		228	“爱理”	dialogue	？	ch1_167 | 基生 | 别管了！	ch1_169 | 旁白 | “咔嗒”——门在两人身后合上。	え？	draft	原文仅问号，配音初稿使用疑问声「え？」；需听审确认。		62aed6a8270cd691956302937a986fc6fbb45b906ba828b598fbc4b4ef5c6e4f	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_171	chapter1	第一章 · 失而复得的日常	S04		230	“爱理”	dialogue	基生你没事吧？脸色好差哦……是不是累了？	ch1_169 | 旁白 | “咔嗒”——门在两人身后合上。	ch1_172 | 基生 | 不，我没事……就吃杯面就行了吗？	基生、大丈夫？ 顔色、悪いよ……疲れちゃった？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		059bef829614627eaa906cfa1d411c0348b5cd2d651608e6f425cf7f8c7ab739	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_172	chapter1	第一章 · 失而复得的日常	S04		231	基生	dialogue	不，我没事……就吃杯面就行了吗？	ch1_171 | “爱理” | 基生你没事吧？脸色好差哦……是不是累了？	ch1_173 | “爱理” | 嗯！吃完杯面以后，关了灯一边看电影一边喝可乐、吃爆米花！还有冰淇淋！	いや、僕は大丈夫……カップ麺でいいのか？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		a5f38ee69deca598eb5821ba9d72150b7a946be1f3e8c14fbf82a00f9d63bf91	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_173	chapter1	第一章 · 失而复得的日常	S04		232	“爱理”	dialogue	嗯！吃完杯面以后，关了灯一边看电影一边喝可乐、吃爆米花！还有冰淇淋！	ch1_172 | 基生 | 不，我没事……就吃杯面就行了吗？	ch1_174 | 基生 | 好的好的……	うん！ カップ麺を食べたら、電気を消して、映画を観ながらコーラとポップコーン！ あと、アイスも！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		670ff232604daffeb052b55d4d06f8714abe12710225aeec9469402c3f33d47a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_174	chapter1	第一章 · 失而复得的日常	S04		233	基生	dialogue	好的好的……	ch1_173 | “爱理” | 嗯！吃完杯面以后，关了灯一边看电影一边喝可乐、吃爆米花！还有冰淇淋！	ch1_175 | “爱理” | 啊！我想看这个！	はいはい……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		ad4c4264271f71630a2aa2898cd2fabc0afad0f0ed1b82525845cdd783500e9a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_175	chapter1	第一章 · 失而复得的日常	S04		234	“爱理”	dialogue	啊！我想看这个！	ch1_174 | 基生 | 好的好的……	ch1_176 | 基生 | 嗯嗯，好啊。	あ！ これ観たい！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		7cdbfe95eab9aa93ca9f4e935bf3e91bbbdc65afe1a228cbece1661ae95700ac	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_176	chapter1	第一章 · 失而复得的日常	S04		235	基生	dialogue	嗯嗯，好啊。	ch1_175 | “爱理” | 啊！我想看这个！	ch1_177 | “爱理” | 野乃说这个很有趣呢——	うんうん、いいよ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		beba3243e4d2c1e1659573b44e0a9ab16e0e0f2345127f42c29d1f10efa1b646	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_177	chapter1	第一章 · 失而复得的日常	S04		236	“爱理”	dialogue	野乃说这个很有趣呢——	ch1_176 | 基生 | 嗯嗯，好啊。	ch1_178 | 基生 | 野乃？啊～是爱理的表妹吗……	野乃が、これ面白いって言ってたんだ～。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		448a6b4cd7c8cb3ab81eb066faa7c58ba111e0390590f07b592c433e1f9fe581	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_178	chapter1	第一章 · 失而复得的日常	S04		237	基生	dialogue	野乃？啊～是爱理的表妹吗……	ch1_177 | “爱理” | 野乃说这个很有趣呢——	ch1_179 | 旁白 | 基生看着“爱理”一脸紧张地盯着这部恐怖片，陷入了沉思。	野乃？ ああ、愛理の従妹か……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		a4c5ffccffc6ea2568e54cd78ff6f75110d062bff01d903c64d2908a0a5c5c70	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
review_ae6a8059-52f9-4db9-a2e1-0c555e94b731	chapter1	第一章 · 失而复得的日常	S04		239	基生	dialogue	不论怎么看，我们都是大人和小孩。脑海中闪过“爱理”这几天的形象与行为——穿着制服，说着“暑假”，浴室里露出的身体依旧是少女的形态……	ch1_179 | 旁白 | 基生看着“爱理”一脸紧张地盯着这部恐怖片，陷入了沉思。	ch1_180 | 基生 | 爱理，真的还是十年前我知道的那副模样。不论是外表，还是内在，全部一模一样。	どう見ても、僕たちは大人と子供だ。この数日間の『愛理』の姿や振る舞いが頭をよぎる——制服を着て、『夏休み』の話をして、風呂場で見えた身体もまだ少女のままだった……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		0593e1d79d4c4815a1b040b89deaed9349cf6d7b5254abff3d1d6e150f5a5c3a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_180	chapter1	第一章 · 失而复得的日常	S04		240	基生	dialogue	爱理，真的还是十年前我知道的那副模样。不论是外表，还是内在，全部一模一样。	review_ae6a8059-52f9-4db9-a2e1-0c555e94b731 | 基生 | 不论怎么看，我们都是大人和小孩。脑海中闪过“爱理”这几天的形象与行为——穿着制服，说着“暑假”，浴室里露出的身体依旧是少女的形态……	[分支候选 B] ch1_188 | 基生 | 爱理”眼中的“我”究竟是什么样子？她对“现在的我”接受得过于自然了——除非她看见的，从来就不是 28 岁的成田基生。	愛理は本当に、十年前に僕が知っていた姿のままだ。外見も、中身も、何もかも同じだ。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		489da165ee21ae1ee546e7432fa8427dc4266d02ce7a4a8e4f12fbd65846959e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_188	chapter1	第一章 · 失而复得的日常	S04	B	241	基生	dialogue	爱理”眼中的“我”究竟是什么样子？她对“现在的我”接受得过于自然了——除非她看见的，从来就不是 28 岁的成田基生。	[分支候选 公共] ch1_180 | 基生 | 爱理，真的还是十年前我知道的那副模样。不论是外表，还是内在，全部一模一样。	[分支候选 公共] ch1_189 | 旁白 | 推理到此为止。基生摇了摇头，把纷乱的念头赶走——既然决定相信，就不再深究。他只要眼前的“爱理”还在笑，就够了。	『愛理』の目に映る『僕』は、いったいどんな姿なんだ？ 『今の僕』をあまりにも自然に受け入れている——彼女に見えているのが、最初から二十八歳の成田基生ではないとしたら。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		e9832ce50c6aba4a6a160c9dbdee9895306b56e18a46ab0eee2104ce9ed42cb5	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_190	chapter1	第一章 · 失而复得的日常	S04		243	基生	dialogue	……在爱理的眼中，我究竟是什么样的呢。	ch1_189 | 旁白 | 推理到此为止。基生摇了摇头，把纷乱的念头赶走——既然决定相信，就不再深究。他只要眼前的“爱理”还在笑，就够了。	ch1_191 | “爱理” | 哈啊啊～真的很有趣呢……	……愛理の目には、僕はいったいどんなふうに見えているんだろう。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		d40875b4b734467d68c115c5d7ecb3760a9a0466792eca8971695a6ae40a1a0e	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_191	chapter1	第一章 · 失而复得的日常	S04		244	“爱理”	dialogue	哈啊啊～真的很有趣呢……	ch1_190 | 基生 | ……在爱理的眼中，我究竟是什么样的呢。	ch1_192 | 基生 | 嗯……	はあ～、本当に面白かったね……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		1246bd80660af6cdfa37b0b4c2a618271ba72059067390c7ece0fbea847dcd6c	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_192	chapter1	第一章 · 失而复得的日常	S04		245	基生	dialogue	嗯……	ch1_191 | “爱理” | 哈啊啊～真的很有趣呢……	ch1_193 | “爱理” | 不过，晚上在家里一起看电影，真的让人有种“在外留宿”的感觉呢！	うん……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		bc1dd2ee36de7fd70418e978c7dce21493f5db4a92e0c6b08d3f2fc5e8024683	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_193	chapter1	第一章 · 失而复得的日常	S04		246	“爱理”	dialogue	不过，晚上在家里一起看电影，真的让人有种“在外留宿”的感觉呢！	ch1_192 | 基生 | 嗯……	ch1_194 | 旁白 | 基生微微愣神。	でも、夜に家で一緒に映画を観ると、いかにもお泊まりって感じがするね！	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		706a5422f169b953e764ea0f7a3a7544100377676b49d495f1f67894e2e25672	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
review_50a8f20c-1917-4e68-8d3e-d85f9e414917	chapter1	第一章 · 失而复得的日常	S04		248	基生	dialogue	“在外留宿”啊……确实，高中的时候我和爱理都是住在自己家里的……完全没想到事到如今，还能和爱理一起吃杯面、一起看电影、一起做各种各样的事。	ch1_194 | 旁白 | 基生微微愣神。	ch1_196 | 基生 | 这么一思考，就禁不住意识到了某些事——这也是、没有办法的啊……	『外泊』か……確かに、高校の頃は僕も愛理もそれぞれ自分の家に住んでいた……今になって愛理とカップ麺を食べたり、映画を見たり、いろんなことを一緒にできるなんて、思ってもみなかった。	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		517f75a18f358f94d3c70504c639ee2374502e4884d6de7f94cd2943e11d6546	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_196	chapter1	第一章 · 失而复得的日常	S04		249	基生	dialogue	这么一思考，就禁不住意识到了某些事——这也是、没有办法的啊……	review_50a8f20c-1917-4e68-8d3e-d85f9e414917 | 基生 | “在外留宿”啊……确实，高中的时候我和爱理都是住在自己家里的……完全没想到事到如今，还能和爱理一起吃杯面、一起看电影、一起做各种各样的事。	ch1_197 | “爱理” | 对了、基生……	そう考えると、どうしてもあることを意識してしまう——こればかりは、仕方ないよな……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		43e5a663ee46854ded2cd21ff6a0c617775d51cd6f24138e2a42d4d27c5e05af	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_197	chapter1	第一章 · 失而复得的日常	S04		250	“爱理”	dialogue	对了、基生……	ch1_196 | 基生 | 这么一思考，就禁不住意识到了某些事——这也是、没有办法的啊……	ch1_198 | 基生 | 嗯？	ねえ、基生……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		119f11402692a5e0a9cd3a87fe7c427a2c52365acbb36ad2ecdcdba90fe43829	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_198	chapter1	第一章 · 失而复得的日常	S04		251	基生	dialogue	嗯？	ch1_197 | “爱理” | 对了、基生……	ch1_199 | 旁白 | “爱理”坐在木地板上，看着他的眼睛。	ん？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		f814b3980b6b19373badafa10b82b9d2b66c0c8f23b8835663ffa48caa0ba12f	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_200	chapter1	第一章 · 失而复得的日常	S04		253	“爱理”	dialogue	接下来……做点什么呢……？	ch1_199 | 旁白 | “爱理”坐在木地板上，看着他的眼睛。	ch1_202 | 基生 | 做……做些……什么……？	このあと……何しよっか……？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		bcdc45c73427b2e85ce185ac7bd07b5c8effeba5f29126c4b33684d1a88ddae9	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_202	chapter1	第一章 · 失而复得的日常	S04		254	基生	dialogue	做……做些……什么……？	ch1_200 | “爱理” | 接下来……做点什么呢……？	ch1_203 | “爱理” | 什么事情都可以哦。只要是基生想和我一起做的事情……	な……何か……するって……？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		80ed96a2fc08681e3f516b44e25a5ce7335c1c8104dcf2bd2ebe0b2e899f9f7a	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_203	chapter1	第一章 · 失而复得的日常	S04		255	“爱理”	dialogue	什么事情都可以哦。只要是基生想和我一起做的事情……	ch1_202 | 基生 | 做……做些……什么……？	ch1_204 | 基生 | 爱理……	何でもいいよ。基生が、私と一緒にしたいことなら……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		4964ad4259853b465a8853dc21e863c37dedb5ffe1dbf2964ba2f1d45b84c36d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_204	chapter1	第一章 · 失而复得的日常	S04		256	基生	dialogue	爱理……	ch1_203 | “爱理” | 什么事情都可以哦。只要是基生想和我一起做的事情……	ch1_205 | “爱理” | 基生……最喜欢你了哦。那个，基生呢……？	愛理……	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		639a4b27c2db17b8eb96ebb5b6023d4d68b9f5d9daa858cf455c1d530880b1a7	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
ch1_205	chapter1	第一章 · 失而复得的日常	S04		257	“爱理”	dialogue	基生……最喜欢你了哦。那个，基生呢……？	ch1_204 | 基生 | 爱理……	ch1_s05 | 旁白 | 一周之后·改变	基生……大好きだよ。ねえ、基生は……？	draft	AI 批量翻译初稿，需人工校对角色口吻与专名。		6f044238fa43d9ab5b85f5641bcfb0df86a322755dd33ea1d6d9774fa2770b4d	707ba1c82dcdb9307ae9b809b15746a0585a5bda61f67b7ba74149f40b97fa8f
